id,Observation1,Observation2,Observation3,Observation4,Observation5,Observation6,Observation7,Observation8
Feature17064,0,0,1,0,3,6,5,1
Feature17065,45,38,82,98,174,157,422,361
Feature17066,2,4,0,1,19,18,10,12
Feature17067,15,7,12,16,43,34,126,94
Feature17068,0,0,0,0,0,0,0,0
Feature17069,0,0,0,0,0,0,0,0
Feature17070,0,0,0,0,0,0,0,0
Feature17071,0,0,0,0,0,0,0,0
Feature17072,0,0,0,0,0,0,0,0
Feature17073,175,147,225,218,747,776,1574,1616
Feature17074,0,0,0,0,0,0,0,0
Feature17075,0,0,0,0,0,0,0,0
Feature17076,1,1,0,0,0,0,1,1
Feature17077,0,0,0,0,0,0,0,0
Feature17078,0,0,0,0,0,0,0,0
Feature17079,0,0,0,0,0,0,0,0
Feature17080,0,0,0,0,0,0,0,0
Feature17081,0,0,0,0,0,0,0,0
Feature17082,0,0,0,0,0,0,0,0
Feature17083,0,0,0,0,0,0,0,0
Feature17084,0,0,0,0,0,0,0,1
Feature17085,0,0,0,0,0,0,0,0
Feature17086,0,0,0,0,0,0,0,0
Feature17087,0,0,0,0,0,0,2,2
Feature17088,0,0,0,0,0,2,0,0
Feature17089,0,0,0,0,0,0,0,0
Feature17090,13,9,11,17,18,22,61,41
Feature17091,0,0,0,0,0,0,0,0
Feature17092,0,0,0,0,0,0,0,0
Feature17093,0,0,0,0,0,0,0,0
Feature17094,0,0,0,0,0,0,0,0
Feature17095,190,171,40,30,562,568,164,187
Feature17096,11,11,1,1,52,50,34,34
Feature17097,0,0,0,0,0,0,0,0
Feature17098,0,0,0,0,0,0,0,0
Feature17099,2,3,0,0,3,3,7,4
Feature17100,23,11,26,8,66,52,89,83
Feature17101,5,1,12,4,20,21,42,33
Feature17102,0,0,0,0,0,0,0,0
Feature17103,1,0,2,1,2,0,3,6
Feature17104,0,0,0,0,0,0,0,0
Feature17105,0,0,0,0,0,0,0,0
Feature17106,0,0,0,0,0,0,0,0
Feature17107,0,0,0,1,0,0,0,0
Feature17108,0,0,0,0,0,0,0,0
Feature17109,0,0,0,0,0,0,0,0
Feature17110,0,0,0,0,0,0,0,0
Feature17111,0,0,0,0,0,0,0,0
Feature17112,5,4,2,0,18,10,17,21
Feature17113,6,5,5,4,9,8,13,16
Feature17114,0,1,0,0,14,6,14,10
Feature17115,1415,1160,367,366,5041,4976,2008,2582
Feature17116,0,0,0,0,0,0,2,1
Feature17117,0,0,0,0,0,0,0,0
Feature17118,0,0,0,0,0,0,0,0
Feature17119,36,24,39,38,117,100,170,137
Feature17120,0,0,0,0,0,0,1,0
Feature17121,0,0,0,0,0,0,0,0
Feature17122,394,360,488,544,1550,1448,2877,2738
Feature17123,0,0,0,0,0,0,0,0
Feature17124,0,0,0,0,0,0,0,0
Feature17125,0,0,0,0,0,0,0,0
Feature17126,0,0,0,0,0,0,0,0
Feature17127,0,0,0,0,0,0,0,0
Feature17128,0,0,0,0,0,0,0,0
Feature17129,12,10,17,16,49,49,64,71
Feature17130,0,0,0,0,0,0,0,0
Feature17131,3885,3528,4771,4403,7366,10192,15644,12211
Feature17132,55,41,52,78,190,161,229,243
Feature17133,0,0,0,0,0,0,0,0
Feature17134,5,7,0,6,8,4,17,16
Feature17135,3,0,1,0,2,2,3,5
Feature17136,47,45,53,48,216,235,316,326
Feature17137,0,0,0,0,0,0,0,0
Feature17138,0,0,0,0,0,0,0,0
Feature17139,0,0,0,0,0,0,0,0
Feature17140,0,0,0,0,0,0,0,0
Feature17141,0,0,0,0,0,0,0,0
Feature17142,6,4,13,13,12,9,78,73
Feature17143,0,0,0,0,1,0,3,1
Feature17144,0,0,0,0,0,0,0,0
Feature17145,0,0,0,0,0,0,0,0
Feature17146,8,12,11,10,64,49,101,88
Feature17147,78,72,152,183,320,313,685,685
Feature17148,0,0,0,0,0,0,0,0
Feature17149,30,17,23,29,76,66,136,122
Feature17150,0,0,0,0,0,0,0,1
Feature17151,1,0,0,0,1,0,3,2
Feature17152,229,254,173,184,669,710,786,627
Feature17153,0,0,0,0,0,0,0,0
Feature17154,0,0,0,0,0,0,0,0
Feature17155,175,178,119,103,493,490,426,379
Feature17156,4,11,3,2,22,12,21,25
Feature17157,0,0,0,0,0,0,0,0
Feature17158,0,0,0,0,0,0,0,0
Feature17159,1,1,0,0,7,3,8,4
Feature17160,1,0,0,1,9,8,5,4
Feature17161,0,2,0,0,0,3,4,3
Feature17162,14,7,40,36,54,45,144,165
Feature17163,0,0,0,0,0,0,0,0
Feature17164,0,0,0,1,2,1,11,6
Feature17165,0,0,0,0,0,0,0,0
Feature17166,0,0,0,0,0,0,1,1
Feature17167,0,2,0,1,2,4,1,5
Feature17168,0,0,0,0,0,0,0,0
Feature17169,446,403,229,216,1086,1224,884,847
Feature17170,0,0,0,0,0,0,0,0
Feature17171,0,0,0,1,0,0,1,1
Feature17172,1,1,0,1,0,0,2,1
Feature17173,0,0,0,1,2,3,5,1
Feature17174,0,0,0,0,0,0,0,0
Feature17175,0,0,0,0,0,0,0,0
Feature17176,27,20,26,25,99,106,162,168
Feature17177,1,3,2,3,13,8,5,8
Feature17178,0,0,0,0,0,0,0,0
Feature17179,0,0,0,0,0,0,0,0
Feature17180,0,0,0,0,0,0,0,0
Feature17181,0,0,0,0,0,0,0,0
Feature17182,0,0,0,0,0,0,0,0
Feature17183,0,0,0,0,0,0,0,0
Feature17184,0,0,0,0,0,0,0,0
Feature17185,1,1,0,0,2,2,0,1
Feature17186,0,0,0,0,0,0,0,0
Feature17187,1,0,0,0,0,1,3,3
Feature17188,0,0,0,0,0,0,0,0
Feature17189,1,6,11,6,11,15,19,19
Feature17190,0,0,0,0,0,0,0,0
Feature17191,0,0,0,0,0,0,0,0
Feature17192,0,0,0,0,0,0,0,0
Feature17193,0,0,0,0,0,0,0,0
Feature17194,0,0,0,0,0,0,0,0
Feature17195,0,0,0,0,0,0,1,0
Feature17196,0,0,0,0,0,0,0,0
Feature17197,0,0,0,0,1,1,0,0
Feature17198,0,0,0,0,0,0,0,0
Feature17199,9,8,10,13,34,40,96,66
Feature17200,0,0,0,0,0,0,0,1
Feature17201,0,0,0,0,0,0,0,0
Feature17202,0,0,1,0,0,1,5,1
Feature17203,2,2,7,3,4,11,9,15
Feature17204,3762,3059,3065,3109,15028,15178,20920,21118
Feature17205,812,747,635,648,4957,4693,3842,4419
Feature17206,51,48,22,19,237,226,243,204
Feature17207,0,0,0,0,0,0,0,0
Feature17208,2,1,1,1,14,6,18,13
Feature17209,0,0,0,0,0,0,0,0
Feature17210,0,0,0,0,0,0,0,0
Feature17211,27,16,37,39,91,73,165,145
Feature17212,0,0,0,0,0,0,0,0
Feature17213,0,0,0,0,0,0,0,0
Feature17214,0,0,0,0,0,0,0,0
Feature17215,0,0,0,0,0,0,0,0
Feature17216,97,90,131,134,321,324,605,626
Feature17217,245,203,79,70,789,869,488,552
Feature17218,43,47,25,12,126,116,59,98
Feature17219,0,0,0,0,0,0,0,0
Feature17220,121,134,124,140,348,341,482,401
Feature17221,0,0,0,0,0,0,0,0
Feature17222,0,0,0,0,0,0,0,0
Feature17223,0,0,0,0,0,0,0,0
Feature17224,0,0,0,0,0,0,0,0
Feature17225,0,0,0,0,0,0,0,0
Feature17226,0,0,0,0,0,0,0,0
Feature17227,0,0,0,0,0,0,0,0
Feature17228,187,135,177,148,600,748,960,1078
Feature17229,0,0,0,1,1,0,4,3
Feature17230,0,0,0,0,0,0,0,0
Feature17231,0,0,0,0,0,0,0,0
Feature17232,74,50,54,50,275,306,366,347
Feature17233,0,1,0,1,0,1,0,0
Feature17234,0,0,0,0,0,0,0,0
Feature17235,0,0,0,0,1,0,0,0
Feature17236,0,0,0,0,0,0,0,0
Feature17237,224,158,126,130,823,897,606,664
Feature17238,1,0,0,0,0,0,1,0
Feature17239,0,0,0,0,0,0,0,0
Feature17240,136,124,30,22,311,326,87,108
Feature17241,455,468,336,373,1228,1219,1586,1329
Feature17242,5,3,1,1,13,9,22,18
Feature17243,0,0,0,0,0,0,0,0
Feature17244,0,0,0,0,0,0,0,0
Feature17245,38,31,77,104,136,108,510,333
Feature17246,0,0,0,0,0,0,0,0
Feature17247,763,675,507,518,2936,2897,2862,3154
Feature17248,26,30,50,29,96,99,162,193
Feature17249,0,0,0,0,0,0,0,0
Feature17250,71,49,39,20,220,228,194,202
Feature17251,0,0,0,0,2,0,4,2
Feature17252,0,0,0,0,0,0,0,0
Feature17253,38,37,49,55,156,152,211,181
Feature17254,0,0,0,0,0,0,0,0
Feature17255,16,22,81,114,81,45,496,342
Feature17256,0,0,0,0,0,0,0,0
Feature17257,402,393,436,421,1338,1220,1628,1546
Feature17258,0,0,0,0,0,0,0,0
Feature17259,0,0,0,0,1,0,4,5
Feature17260,3,5,9,7,12,9,43,41
Feature17261,0,0,0,0,0,0,0,0
Feature17262,0,0,0,0,0,0,0,0
Feature17263,0,0,0,0,0,0,0,0
Feature17264,118,82,91,100,450,420,585,587
Feature17265,0,0,0,0,0,0,0,0
Feature17266,2,2,2,0,3,7,5,3
Feature17267,145,139,160,151,325,366,666,448
Feature17268,0,0,0,0,0,0,0,0
Feature17269,0,0,0,0,0,0,0,0
Feature17270,0,1,3,3,2,3,21,25
Feature17271,0,0,0,0,0,0,0,0
Feature17272,0,0,0,0,0,1,0,0
Feature17273,0,0,0,0,0,0,0,0
Feature17274,1,2,1,1,1,1,12,8
Feature17275,0,0,0,0,0,0,0,0
Feature17276,0,0,0,0,0,0,0,0
Feature17277,0,0,0,0,0,0,0,0
Feature17278,0,0,0,0,0,0,0,0
Feature17279,1,0,1,1,1,0,3,2
Feature17280,0,0,0,0,0,0,0,0
Feature17281,0,0,0,0,0,1,0,0
Feature17282,149,134,154,177,566,504,789,824
Feature17283,0,0,0,0,0,0,0,0
Feature17284,0,0,0,0,0,0,0,0
Feature17285,119,78,210,172,396,363,896,978
Feature17286,0,0,0,0,0,0,0,0
Feature17287,0,0,0,0,0,0,0,0
Feature17288,0,1,0,0,0,1,0,1
Feature17289,0,0,0,0,0,0,0,0
Feature17290,0,0,0,0,0,0,0,0
Feature17291,0,0,0,0,0,0,0,0
Feature17292,0,0,0,0,0,0,0,0
Feature17293,3,3,1,2,11,8,7,8
Feature17294,0,0,0,0,0,0,0,0
Feature17295,0,0,0,0,0,0,0,0
Feature17296,0,0,1,1,0,2,3,1
Feature17297,0,0,0,0,0,0,0,0
Feature17298,0,0,0,0,0,0,0,0
Feature17299,0,0,0,0,0,0,0,0
Feature17300,0,0,0,0,0,0,0,0
Feature17301,0,0,0,0,0,0,0,0
Feature17302,1,1,0,0,2,1,2,2
Feature17303,0,0,0,0,0,0,0,0
Feature17304,56,38,62,51,163,211,410,453
Feature17305,0,0,0,0,0,0,0,0
Feature17306,0,0,0,0,0,0,1,0
Feature17307,0,0,0,0,0,0,0,0
Feature17308,0,0,0,0,0,0,0,0
Feature17309,0,0,0,0,0,0,0,0
Feature17310,0,0,0,0,0,0,0,0
Feature17311,16,10,11,4,46,43,59,65
Feature17312,0,0,0,0,0,0,0,0
Feature17313,0,0,1,0,0,0,3,1
Feature17314,0,0,0,0,0,0,1,0
Feature17315,341,273,249,302,1317,1319,1508,1799
Feature17316,0,0,0,0,0,0,0,0
Feature17317,0,0,0,0,0,0,0,0
Feature17318,0,2,0,1,4,1,0,1
Feature17319,0,0,0,0,0,0,0,0
Feature17320,0,0,0,0,0,0,0,0
Feature17321,0,0,0,0,0,0,0,0
Feature17322,2,1,1,3,6,5,5,4
Feature17323,0,0,0,0,0,0,0,0
Feature17324,0,3,0,0,0,0,1,0
Feature17325,0,0,0,0,1,0,0,1
Feature17326,0,0,0,0,0,0,0,0
Feature17327,0,0,0,0,0,0,0,0
Feature17328,0,0,0,0,0,0,0,0
Feature17329,0,0,0,0,0,0,0,0
Feature17330,0,0,0,0,0,0,0,0
Feature17331,0,0,0,0,0,0,0,0
Feature17332,125,71,134,125,323,376,562,516
Feature17333,1,1,3,2,3,3,6,6
Feature17334,0,0,0,0,0,0,0,0
Feature17335,1,3,7,10,29,11,56,39
Feature17336,0,0,2,0,1,1,0,1
Feature17337,0,0,0,0,0,0,0,0
Feature17338,0,0,0,0,0,0,0,0
Feature17339,0,0,0,0,0,0,0,0
Feature17340,14,22,23,15,64,77,131,120
Feature17341,0,1,0,0,1,1,2,3
Feature17342,2755,2627,849,739,8423,8970,5265,4829
Feature17343,0,0,0,0,0,0,0,0
Feature17344,0,0,0,0,0,0,0,0
Feature17345,9,10,6,9,38,44,37,34
Feature17346,0,0,0,0,0,0,0,0
Feature17347,0,0,0,0,0,0,0,0
Feature17348,0,0,1,2,0,0,5,2
Feature17349,0,0,0,0,0,1,1,0
Feature17350,0,0,0,0,0,0,0,0
Feature17351,50,45,62,54,128,114,263,220
Feature17352,0,0,0,0,0,0,0,0
Feature17353,1,4,5,3,14,9,32,29
Feature17354,1838,1743,1421,1376,4908,5218,6087,6189
Feature17355,0,0,0,0,0,0,1,0
Feature17356,0,0,0,0,0,0,0,1
Feature17357,19,25,16,14,97,83,89,85
Feature17358,0,0,0,0,0,0,0,0
Feature17359,0,0,0,0,0,0,0,0
Feature17360,5506,5319,9298,9891,14755,17169,30979,24454
Feature17361,0,0,0,0,0,0,0,0
Feature17362,0,0,0,0,0,0,0,0
Feature17363,0,0,0,0,0,0,0,0
Feature17364,0,0,0,0,0,0,0,0
Feature17365,0,0,0,0,1,0,0,1
Feature17366,0,0,0,0,0,0,0,0
Feature17367,0,0,0,0,0,0,0,0
Feature17368,0,0,0,0,0,0,0,0
Feature17369,0,0,0,0,0,0,0,0
Feature17370,0,0,0,0,0,0,0,0
Feature17371,0,0,0,0,0,0,0,0
Feature17372,6828,6891,6479,6170,19910,20084,24927,22636
Feature17373,0,0,1,0,0,0,0,0
Feature17374,0,0,0,0,0,0,0,2
Feature17375,272,224,238,222,954,1065,892,1010
Feature17376,0,0,0,0,0,0,0,0
Feature17377,0,0,0,0,0,0,0,0
Feature17378,0,0,0,0,0,0,0,0
Feature17379,288,256,258,266,770,847,893,967
Feature17380,0,0,1,0,0,0,1,1
Feature17381,77,55,76,79,274,262,369,403
Feature17382,0,0,0,0,0,0,0,0
Feature17383,0,0,0,0,0,0,0,0
Feature17384,0,0,0,0,0,0,0,0
Feature17385,0,0,0,0,0,0,0,0
Feature17386,0,0,0,0,0,0,0,0
Feature17387,0,0,0,0,0,0,0,0
Feature17388,0,3,2,0,6,3,7,3
Feature17389,0,0,0,0,0,0,0,1
Feature17390,0,0,1,2,0,0,1,0
Feature17391,9,15,2,4,9,18,8,16
Feature17392,0,0,0,0,0,0,0,0
Feature17393,0,0,0,0,0,0,1,2
Feature17394,0,0,0,0,0,0,0,0
Feature17395,158,126,152,136,608,554,738,701
Feature17396,0,0,0,1,0,0,2,0
Feature17397,0,2,0,2,7,8,6,6
Feature17398,237,158,198,156,842,799,1008,1075
Feature17399,2739,2243,2503,2437,11351,10818,13191,16776
Feature17400,0,0,0,0,0,0,1,2
Feature17401,34,17,16,38,96,155,140,73
Feature17402,4,2,6,4,15,16,17,14
Feature17403,0,0,0,0,0,0,0,0
Feature17404,0,0,0,0,0,0,0,0
Feature17405,0,0,0,0,0,0,0,1
Feature17406,0,0,0,0,0,0,0,0
Feature17407,152,155,131,103,537,625,619,631
Feature17408,23,28,27,31,74,78,92,73
Feature17409,0,0,0,0,0,0,0,0
Feature17410,1,1,2,2,4,5,8,6
Feature17411,0,0,0,0,1,4,2,0
Feature17412,0,0,0,0,0,0,0,0
Feature17413,0,0,0,0,0,0,0,0
Feature17414,0,0,0,0,0,0,0,0
Feature17415,2,1,7,1,0,1,4,21
Feature17416,0,0,0,0,0,0,0,0
Feature17417,65,55,61,71,211,242,253,290
Feature17418,0,0,0,0,0,0,0,0
Feature17419,0,0,0,0,0,0,1,0
Feature17420,0,0,0,0,0,1,1,0
Feature17421,8,7,5,4,12,12,10,11
Feature17422,0,0,0,0,1,0,0,3
Feature17423,0,0,0,0,0,0,0,0
Feature17424,0,0,0,0,0,0,1,0
Feature17425,0,0,0,0,0,0,0,0
Feature17426,201,176,296,318,628,658,1527,1335
Feature17427,0,0,0,0,0,0,0,0
Feature17428,0,2,1,3,1,2,16,6
Feature17429,0,0,0,0,0,0,0,0
Feature17430,0,0,0,0,0,0,0,0
Feature17431,7,6,8,9,14,18,38,32
Feature17432,34,36,58,61,56,78,173,109
Feature17433,35,31,38,72,91,78,238,172
Feature17434,204,154,151,144,718,728,854,992
Feature17435,0,0,0,0,0,0,0,0
Feature17436,0,0,0,0,0,0,0,1
Feature17437,19,12,16,16,54,55,66,84
Feature17438,0,0,0,0,0,2,1,2
Feature17439,0,0,0,0,0,0,0,0
Feature17440,0,0,0,0,0,0,0,0
Feature17441,7,6,13,17,34,48,30,41
Feature17442,3,9,3,5,15,19,26,13
Feature17443,4,8,7,5,11,18,23,15
Feature17444,0,0,0,0,0,0,0,0
Feature17445,10,5,14,5,42,37,65,38
Feature17446,0,0,0,0,0,0,0,0
Feature17447,0,0,0,0,0,1,1,1
Feature17448,0,0,0,0,0,0,0,0
Feature17449,61,29,11,11,217,231,88,116
Feature17450,0,0,0,0,0,0,3,1
Feature17451,0,0,0,0,0,0,0,0
Feature17452,0,0,0,0,0,0,0,0
Feature17453,0,1,0,0,0,0,3,2
Feature17454,0,0,0,0,0,0,0,0
Feature17455,0,0,0,0,0,0,0,0
Feature17456,61,64,111,85,233,241,362,389
Feature17457,0,0,0,0,0,1,4,0
Feature17458,0,0,0,0,0,0,0,0
Feature17459,0,0,0,0,0,0,0,0
Feature17460,0,0,0,0,0,0,0,0
Feature17461,0,0,0,0,1,0,1,2
Feature17462,269,224,291,271,1228,1056,1676,1604
Feature17463,14,21,27,36,83,80,124,89
Feature17464,0,0,0,0,0,0,0,0
Feature17465,1,0,0,1,2,2,2,2
Feature17466,0,0,0,0,0,0,0,0
Feature17467,0,0,0,0,0,0,0,0
Feature17468,0,0,1,0,0,1,2,0
Feature17469,0,0,0,0,0,0,0,0
Feature17470,618,495,1031,1231,1950,1784,3911,4052
Feature17471,0,0,0,1,4,2,4,4
Feature17472,0,0,0,0,0,0,0,0
Feature17473,0,0,0,0,0,0,0,0
Feature17474,1,0,0,0,1,0,2,0
Feature17475,0,0,0,0,0,0,0,0
Feature17476,0,0,0,0,0,0,0,0
Feature17477,0,0,0,0,0,0,0,0
Feature17478,0,0,0,0,0,0,0,0
Feature17479,0,0,0,0,0,0,0,0
Feature17480,0,0,0,0,0,0,0,0
Feature17481,0,0,0,0,0,0,0,0
Feature17482,0,0,0,0,0,0,0,0
Feature17483,16,13,12,13,66,73,61,49
Feature17484,0,0,0,0,0,0,0,0
Feature17485,0,1,0,0,0,0,0,0
Feature17486,1,0,0,1,1,1,1,2
Feature17487,1298,984,933,1325,3293,3888,3380,3291
Feature17488,0,0,0,0,0,0,0,0
Feature17489,0,0,0,0,0,0,0,1
Feature17490,0,0,0,0,0,0,0,0
Feature17491,0,0,0,0,0,0,0,0
Feature17492,0,0,0,0,0,0,0,0
Feature17493,137,132,174,159,645,641,1137,1337
Feature17494,0,0,0,0,0,0,0,0
Feature17495,0,0,0,0,0,0,0,0
Feature17496,0,0,0,0,0,0,0,0
Feature17497,0,0,0,0,0,0,0,0
Feature17498,47,52,68,95,158,148,386,329
Feature17499,0,0,0,0,1,0,1,0
Feature17500,0,0,0,0,0,0,0,0
Feature17501,0,0,0,0,0,0,0,0
Feature17502,0,0,0,0,0,0,0,3
Feature17503,10,6,2,2,37,27,12,17
Feature17504,0,0,0,0,0,0,0,0
Feature17505,0,0,0,0,0,0,0,1
Feature17506,0,0,0,0,0,0,0,0
Feature17507,0,0,0,0,2,1,2,1
Feature17508,0,0,0,0,0,0,0,0
Feature17509,0,0,1,0,0,0,0,0
Feature17510,7,1,3,2,13,16,7,16
Feature17511,0,1,0,0,4,0,0,1
Feature17512,0,0,0,0,0,0,0,0
Feature17513,0,0,0,0,1,0,4,2
Feature17514,0,0,0,0,0,0,0,0
Feature17515,0,0,0,0,0,0,0,0
Feature17516,0,0,0,0,1,0,0,0
Feature17517,436,358,293,311,1457,1534,1436,1487
Feature17518,112,103,84,89,326,393,327,346
Feature17519,506,422,400,372,1591,1800,1746,2165
Feature17520,0,0,0,0,0,0,0,0
Feature17521,68,64,103,119,297,239,847,738
Feature17522,0,0,0,0,0,0,0,0
Feature17523,0,0,0,0,0,0,0,0
Feature17524,0,0,0,0,0,0,0,0
Feature17525,0,0,0,0,0,1,0,0
Feature17526,8,6,11,3,37,36,94,67
Feature17527,0,0,1,0,4,7,12,9
Feature17528,0,0,0,0,0,0,0,0
Feature17529,0,0,0,0,0,0,0,0
Feature17530,0,1,2,6,4,4,0,4
Feature17531,0,0,0,0,0,0,0,0
Feature17532,3,8,5,7,10,13,23,16
Feature17533,0,1,0,2,3,1,6,6
Feature17534,0,2,0,0,9,5,7,8
Feature17535,0,0,0,0,0,0,0,0
Feature17536,0,0,0,0,0,0,0,0
Feature17537,0,0,0,0,0,0,0,0
Feature17538,0,0,0,0,0,0,1,1
Feature17539,15,9,34,36,62,59,223,247
Feature17540,50,47,13,12,140,170,54,94
Feature17541,0,0,0,0,0,0,0,0
Feature17542,0,0,0,0,0,0,1,3
Feature17543,0,0,0,0,0,0,0,0
Feature17544,0,0,0,0,0,0,0,0
Feature17545,0,0,0,0,0,0,0,0
Feature17546,0,0,0,1,0,0,7,2
Feature17547,1,0,0,0,0,2,0,0
Feature17548,61,49,41,45,147,143,142,179
Feature17549,1,1,0,0,0,0,2,1
Feature17550,17,13,0,2,31,45,8,18
Feature17551,0,0,0,0,0,0,0,0
Feature17552,0,0,0,0,0,0,0,1
Feature17553,14,26,25,17,83,83,103,98
Feature17554,0,0,0,0,0,0,0,0
Feature17555,0,0,0,0,0,0,0,0
Feature17556,0,0,0,0,0,0,0,0
Feature17557,0,0,0,0,0,0,0,0
Feature17558,0,0,0,0,0,0,0,0
Feature17559,170,146,105,117,633,702,838,867
Feature17560,0,0,0,0,0,0,0,0
Feature17561,0,0,0,0,0,0,1,0
Feature17562,0,0,0,0,0,0,0,0
Feature17563,0,0,0,0,0,0,0,0
Feature17564,0,0,1,0,2,1,0,1
Feature17565,0,0,0,0,0,0,0,0
Feature17566,0,0,0,0,0,0,0,0
Feature17567,3,7,13,14,28,16,63,71
Feature17568,0,0,0,0,0,0,0,0
Feature17569,0,0,0,0,0,0,0,0
Feature17570,0,1,0,0,1,3,1,2
Feature17571,0,0,1,0,0,0,0,0
Feature17572,2,1,1,0,4,3,6,5
Feature17573,0,0,0,0,0,0,0,0
Feature17574,0,0,0,0,0,0,6,1
Feature17575,0,0,0,0,0,0,0,0
Feature17576,0,1,5,4,4,4,18,16
Feature17577,1357,1016,193,227,4892,5286,1584,2147
Feature17578,0,0,0,0,0,0,0,0
Feature17579,0,0,0,0,0,0,0,0
Feature17580,0,0,0,0,0,0,0,0
Feature17581,0,0,0,0,0,0,0,0
Feature17582,11,14,33,45,31,31,169,193
Feature17583,49,52,61,74,153,170,340,206
Feature17584,0,0,0,0,0,0,0,0
Feature17585,0,0,0,0,0,0,0,0
Feature17586,0,0,0,0,0,0,0,0
Feature17587,0,0,0,0,0,0,0,0
Feature17588,0,0,0,0,0,0,0,0
Feature17589,1,0,4,5,2,1,7,4
Feature17590,8,8,7,3,19,10,19,19
Feature17591,0,0,0,0,1,0,0,0
Feature17592,259,253,222,201,645,765,740,643
Feature17593,0,0,0,0,0,0,0,1
Feature17594,0,0,1,1,0,3,0,0
Feature17595,0,0,0,0,0,0,0,0
Feature17596,0,0,0,0,0,0,0,0
Feature17597,0,0,0,0,0,1,0,0
Feature17598,0,0,0,0,0,0,0,0
Feature17599,0,0,0,0,0,0,0,0
Feature17600,7,12,10,9,17,23,17,25
Feature17601,6,2,18,9,19,21,50,48
Feature17602,254,186,464,469,823,820,2565,2628
Feature17603,0,0,0,0,0,0,0,0
Feature17604,0,0,0,0,0,0,0,0
Feature17605,0,0,0,0,0,0,0,0
Feature17606,1,0,0,0,0,0,0,0
Feature17607,0,0,0,0,0,0,0,0
Feature17608,4,4,11,8,11,22,19,16
Feature17609,0,0,0,0,0,0,0,0
Feature17610,345,292,166,191,1282,1311,917,1013
Feature17611,0,0,0,0,0,0,0,0
Feature17612,0,0,0,0,0,0,0,0
Feature17613,0,0,0,0,0,0,0,0
Feature17614,0,0,0,0,0,0,0,0
Feature17615,0,2,1,0,4,8,2,7
Feature17616,0,0,0,1,3,0,3,4
Feature17617,27170,27381,31236,32295,59478,71715,123382,95566
Feature17618,0,0,0,0,0,0,0,0
Feature17619,95,92,45,48,359,368,237,287
Feature17620,0,0,0,0,0,0,0,0
Feature17621,5,6,3,2,23,29,8,7
Feature17622,2,3,1,2,6,2,11,14
Feature17623,0,0,0,0,0,0,0,0
Feature17624,0,0,0,0,0,0,0,0
Feature17625,0,0,0,0,0,0,0,0
Feature17626,0,0,0,0,0,0,0,0
Feature17627,0,0,0,0,0,0,0,0
Feature17628,1,0,0,0,0,1,0,2
Feature17629,275,196,146,165,846,837,648,757
Feature17630,0,0,0,0,0,0,0,0
Feature17631,0,0,0,0,0,0,0,0
Feature17632,0,0,0,0,0,0,0,0
Feature17633,17,12,16,20,60,50,114,90
Feature17634,58,43,64,76,155,170,319,409
Feature17635,0,0,0,0,0,0,0,0
Feature17636,0,1,0,1,0,0,2,0
Feature17637,922,740,380,397,3627,3639,2581,3032
Feature17638,0,0,0,0,0,0,0,0
Feature17639,7,5,1,1,11,10,22,23
Feature17640,0,0,0,0,0,0,0,0
Feature17641,0,1,0,0,0,0,0,0
Feature17642,0,0,0,0,0,1,0,3
Feature17643,0,0,0,0,0,0,0,0
Feature17644,4,0,2,3,8,5,17,3
Feature17645,0,0,0,0,0,0,0,0
Feature17646,30,15,13,17,90,73,65,88
Feature17647,0,0,0,0,0,0,0,0
Feature17648,0,0,1,0,0,2,2,0
Feature17649,0,0,0,0,0,0,0,0
Feature17650,3,3,10,7,20,10,39,48
Feature17651,0,0,0,0,0,0,0,0
Feature17652,888,673,1321,1577,3438,2689,4966,5336
Feature17653,0,0,0,0,0,0,0,0
Feature17654,0,1,0,0,3,1,3,3
Feature17655,0,0,0,0,0,0,0,0
Feature17656,0,0,0,0,0,0,6,2
Feature17657,0,0,0,0,0,0,0,0
Feature17658,0,0,0,0,0,0,0,0
Feature17659,1,0,5,1,5,3,16,21
Feature17660,1,0,0,0,0,1,0,0
Feature17661,0,0,0,0,0,0,0,0
Feature17662,221,181,205,212,587,612,647,628
Feature17663,0,0,0,0,0,0,0,0
Feature17664,0,0,0,0,0,0,0,0
Feature17665,0,0,0,0,1,0,0,1
Feature17666,766,820,786,752,2241,2011,2461,2470
Feature17667,0,0,0,0,0,0,0,0
Feature17668,0,0,0,0,2,1,0,0
Feature17669,0,0,0,0,0,0,0,0
Feature17670,0,0,0,0,0,0,0,0
Feature17671,524,531,250,256,1497,1457,1226,1302
Feature17672,95,96,134,98,299,225,429,398
Feature17673,0,0,0,0,0,0,0,0
Feature17674,0,0,0,0,0,0,0,0
Feature17675,0,0,0,0,0,0,0,0
Feature17676,0,0,0,0,2,0,0,1
Feature17677,384,416,847,727,979,678,2729,1119
Feature17678,0,0,0,0,0,0,0,0
Feature17679,0,0,0,1,0,0,2,0
Feature17680,0,0,0,0,0,0,0,0
Feature17681,382,328,201,260,969,981,873,921
Feature17682,732,654,459,436,2559,2717,2169,2447
Feature17683,0,0,0,0,0,1,0,0
Feature17684,0,0,0,0,0,0,0,0
Feature17685,0,0,0,0,0,0,0,0
Feature17686,0,0,0,0,0,0,0,0
Feature17687,3,2,5,0,14,17,19,12
Feature17688,217,155,172,249,623,691,890,883
Feature17689,6,1,4,2,6,10,8,18
Feature17690,5,3,9,12,29,17,55,75
